202952,Malcolm Thomas,1610612755,PHI,26.0,6-9,81,225,San Diego State,USA,Undrafted,Undrafted,Undrafted,17,2.6,3.3,0.4,-28.1,0.086,0.242,0.127,0.492,0.065
1938,Manu Ginobili,1610612759,SAS,37.0,6-6,78,205,None,Argentina,1999,2,57,70,10.5,3.0,4.2,9.6,0.02,0.129,0.235,0.544,0.29
201188,Marc Gasol,1610612763,MEM,30.0,7-1,85,265,None,Spain,2007,2,48,81,17.4,7.8,3.8,3.4,0.051,0.224,0.247,0.558,0.193
101162,Marcin Gortat,1610612764,WAS,31.0,6-11,83,240,None,Poland,2005,2,57,82,12.2,8.7,1.2,6.0,0.084,0.237,0.175,0.587,0.062
201158,Marco Belinelli,1610612759,SAS,29.0,6-5,77,210,None,Italy,2007,1,18,62,9.2,2.5,1.5,0.1,0.022,0.106,0.19,0.553,0.105
202694,Marcus Morris,1610612756,PHX,25.0,6-9,81,235,Kansas,USA,2011,1,14,81,10.4,4.8,1.6,-1.7,0.039,0.17,0.19,0.52,0.1
203935,Marcus Smart,1610612738,BOS,21.0,6-4,76,220,Oklahoma State,USA,2014,1,6,67,7.8,3.3,3.1,2.5,0.037,0.101,0.152,0.491,0.161
201977,Marcus Thornton,1610612756,PHX,27.0,6-4,76,205,Louisiana State,USA,2009,2,43,48,7.9,1.8,0.8,-2.9,0.034,0.1,0.236,0.514,0.087
201596,Mario Chalmers,1610612748,MIA,28.0,6-2,74,190,Kansas,USA,2008,2,34,80,10.2,2.6,3.8,-3.1,0.013,0.092,0.188,0.521,0.216
203900,Markel Brown,1610612751,BKN,23.0,6-3,75,190,Oklahoma State,USA,2014,2,44,47,4.6,2.3,0.8,-0.6,0.022,0.135,0.149,0.459,0.07
202693,Markieff Morris,1610612756,PHX,25.0,6-10,82,245,Kansas,USA,2011,1,13,82,15.3,6.2,2.3,2.2,0.048,0.167,0.234,0.523,0.12
201578,Marreese Speights,1610612744,GSW,27.0,6-10,82,255,Florida,USA,2008,1,16,76,10.4,4.3,0.9,8.2,0.102,0.195,0.287,0.546,0.098
101110,Martell Webster,1610612764,WAS,28.0,6-7,79,230,None,USA,2005,1,6,32,3.3,1.4,0.5,-19.0,0.032,0.111,0.179,0.445,0.081
101107,Marvin Williams,1610612766,CHA,28.0,6-9,81,237,North Carolina,USA,2005,1,2,78,7.4,4.9,1.3,-4.3,0.031,0.183,0.134,0.541,0.078
203486,Mason Plumlee,1610612751,BKN,25.0,6-11,83,235,Duke,USA,2013,1,22,82,8.7,6.2,0.9,-5.6,0.116,0.221,0.195,0.57,0.069
2440,Matt Barnes,1610612746,LAC,35.0,6-7,79,226,California-Los Angeles,USA,2002,2,45,76,10.1,4.0,1.5,12.0,0.026,0.12,0.147,0.574,0.067
2588,Matt Bonner,1610612759,SAS,35.0,6-10,82,235,Florida,USA,2003,2,45,72,3.7,1.6,0.7,1.1,0.035,0.107,0.126,0.536,0.074
203521,Matthew Dellavedova,1610612739,CLE,24.0,6-4,76,200,Saint Mary's (CA),Australia,Undrafted,Undrafted,Undrafted,67,4.8,1.9,3.0,0.6,0.031,0.076,0.127,0.493,0.228
203090,Maurice Harkless,1610612753,ORL,22.0,6-9,81,215,St. John's (NY),USA,2012,1,15,45,3.5,2.4,0.6,-5.0,0.061,0.117,0.134,0.449,0.056
203086,Meyers Leonard,1610612757,POR,23.0,7-1,85,245,Illinois,USA,2012,1,11,55,5.9,4.5,0.6,1.0,0.061,0.245,0.162,0.631,0.063
201563,Michael Beasley,1610612748,MIA,26.0,6-10,82,235,Kansas State,USA,2008,1,2,24,8.8,3.7,1.3,0.7,0.028,0.168,0.24,0.474,0.113
203487,Michael Carter-Williams,1610612749,MIL,23.0,6-6,78,190,Syracuse,USA,2013,1,11,66,14.6,5.3,6.7,-3.7,0.032,0.15,0.268,0.461,0.374
203077,Michael Kidd-Gilchrist,1610612766,CHA,21.0,6-7,79,232,Kentucky,USA,2012,1,2,55,10.9,7.6,1.4,3.1,0.075,0.214,0.183,0.519,0.078
201144,Mike Conley,1610612763,MEM,27.0,6-1,73,175,Ohio State,USA,2007,1,4,70,15.8,3.0,5.4,3.8,0.015,0.094,0.237,0.558,0.278
2399,Mike Dunleavy,1610612741,CHI,34.0,6-9,81,230,Duke,USA,2002,1,3,63,9.4,3.9,1.8,5.4,0.017,0.125,0.143,0.573,0.094
2034,Mike Miller,1610612739,CLE,35.0,6-8,80,218,Florida,USA,2000,1,5,52,2.1,1.8,0.9,-5.7,0.006,0.141,0.091,0.471,0.101
203488,Mike Muscala,1610612737,ATL,23.0,6-11,83,230,Bucknell,USA,2013,2,44,40,4.9,3.0,0.6,5.3,0.121,0.148,0.165,0.608,0.08
203118,Mike Scott,1610612737,ATL,26.0,6-8,80,237,Virginia,USA,2012,2,43,68,7.8,2.9,1.1,1.1,0.047,0.15,0.22,0.543,0.115
203101,Miles Plumlee,1610612749,MIL,26.0,6-11,83,255,Duke,USA,2012,1,26,73,4.0,4.4,0.5,0.1,0.106,0.195,0.122,0.536,0.041
203545,Miroslav Raduljica,1610612750,MIN,27.0,7-0,84,250,None,Serbia,Undrafted,Undrafted,Undrafted,5,1.6,1.0,0.0,-7.0,0.095,0.188,0.217,0.45,0.0
203141,Mirza Teletovic,1610612751,BKN,29.0,6-9,81,242,None,Boznia & Herzegovina,Undrafted,Undrafted,Undrafted,40,8.5,4.9,1.2,-1.9,0.034,0.197,0.2,0.5,0.087
203956,Mitch McGary,1610612760,OKC,22.0,6-10,82,255,Michigan,USA,2014,1,21,32,6.3,5.2,0.4,4.0,0.12,0.239,0.186,0.55,0.043
2590,Mo Williams,1610612766,CHA,32.0,6-1,73,198,Alabama,USA,2003,2,47,68,14.2,2.6,6.2,-3.5,0.012,0.089,0.248,0.512,0.358
101145,Monta Ellis,1610612742,DAL,29.0,6-3,75,185,None,USA,2005,2,40,80,18.9,2.4,4.1,4.2,0.014,0.063,0.277,0.509,0.2
101126,Nate Robinson,1610612746,LAC,30.0,5-9,69,180,Washington,USA,2005,1,21,42,5.7,1.2,2.3,-8.2,0.03,0.06,0.235,0.432,0.303
203489,Nate Wolters,1610612740,NOP,24.0,6-4,76,190,South Dakota State,USA,2013,2,38,21,2.0,1.6,1.0,-3.4,0.035,0.116,0.134,0.352,0.127
1737,Nazr Mohammed,1610612741,CHI,37.0,6-10,82,250,Kentucky,USA,1998,1,29,23,1.2,1.7,0.1,1.6,0.099,0.239,0.138,0.431,0.038
2403,Nene,1610612764,WAS,32.0,6-11,83,250,None,Brazil,2002,1,7,67,11.0,5.1,1.8,5.9,0.058,0.172,0.219,0.534,0.117
203457,Nerlens Noel,1610612755,PHI,21.0,6-11,83,228,Kentucky,USA,2013,1,6,75,9.9,8.1,1.7,-9.1,0.082,0.207,0.173,0.493,0.099
201979,Nick Calathes,1610612763,MEM,26.0,6-6,78,213,Florida,USA,2009,2,45,58,4.2,1.8,2.5,5.9,0.025,0.115,0.177,0.455,0.274
2555,Nick Collison,1610612760,OKC,34.0,6-10,82,255,Kansas,USA,2003,1,12,66,4.1,3.8,1.4,2.6,0.087,0.156,0.13,0.485,0.12
203910,Nick Johnson,1610612745,HOU,22.0,6-3,75,202,Arizona,USA,2014,2,42,28,2.6,1.4,0.4,-7.3,0.053,0.1,0.173,0.43,0.069
201156,Nick Young,1610612747,LAL,29.0,6-7,79,210,Southern California,USA,2007,1,16,42,13.4,2.3,1.0,-2.8,0.018,0.089,0.257,0.52,0.071
201587,Nicolas Batum,1610612757,POR,26.0,6-8,80,200,None,France,2008,1,25,71,9.4,5.9,4.8,4.2,0.029,0.155,0.145,0.516,0.2
203917,Nik Stauskas,1610612758,SAC,21.0,6-6,78,205,Michigan,Canada,2014,1,8,73,4.4,1.2,0.9,-7.0,0.011,0.075,0.141,0.492,0.092
202703,Nikola Mirotic,1610612741,CHI,24.0,6-10,82,220,None,Montenegro,2011,1,23,82,10.2,4.9,1.2,6.1,0.044,0.219,0.231,0.556,0.102
201593,Nikola Pekovic,1610612750,MIN,29.0,6-11,83,295,None,Montenegro,2008,2,31,31,12.5,7.5,0.9,-6.0,0.117,0.197,0.227,0.502,0.057
202696,Nikola Vucevic,1610612753,ORL,24.0,7-0,84,260,Southern California,Montenegro,2011,1,16,74,19.3,10.9,2.0,-6.0,0.103,0.264,0.258,0.548,0.106
203943,Noah Vonleh,1610612766,CHA,19.0,6-10,82,240,Indiana,USA,2014,1,9,25,3.3,3.4,0.2,-13.2,0.105,0.26,0.17,0.475,0.029
202708,Norris Cole,1610612740,NOP,26.0,6-2,74,175,Cleveland State,USA,2011,1,28,75,7.6,2.1,3.4,-3.4,0.009,0.093,0.183,0.483,0.229
201564,O.J. Mayo,1610612749,MIL,27.0,6-5,77,210,Southern California,USA,2008,1,3,71,11.4,2.6,2.8,-0.6,0.021,0.103,0.236,0.529,0.194
203136,Ognjen Kuzmic,1610612744,GSW,25.0,7-0,84,260,None,Boznia & Herzegovina,2012,2,52,16,1.3,1.1,0.4,-25.8,0.115,0.118,0.118,0.727,0.154
201600,Omer Asik,1610612740,NOP,28.0,7-0,84,255,None,Turkey,2008,2,36,76,7.3,9.8,0.9,0.4,0.139,0.289,0.14,0.545,0.054
201956,Omri Casspi,1610612758,SAC,26.0,6-9,81,225,None,Israel,2009,1,23,67,8.9,3.9,1.5,-5.8,0.046,0.157,0.186,0.58,0.121
203490,Otto Porter,1610612764,WAS,21.0,6-8,80,198,Georgetown,USA,2013,1,3,74,6.0,3.0,0.9,0.6,0.058,0.118,0.152,0.523,0.068
203798,PJ Hairston,1610612766,CHA,22.0,6-6,78,230,North Carolina,USA,2014,1,26,45,5.6,2.0,0.5,-8.0,0.032,0.117,0.196,0.446,0.051
200782,PJ Tucker,1610612756,PHX,30.0,6-6,78,224,Texas,USA,2006,2,35,78,9.1,6.4,1.6,-0.3,0.051,0.178,0.139,0.541,0.076
203143,Pablo Prigioni,1610612745,HOU,38.0,6-3,75,185,None,Argentina,Undrafted,Undrafted,Undrafted,67,4.1,1.8,2.6,-3.7,0.029,0.085,0.117,0.557,0.213
201976,Patrick Beverley,1610612745,HOU,26.0,6-1,73,210,Arkansas,USA,2009,2,42,56,10.1,4.2,3.4,2.2,0.043,0.114,0.162,0.509,0.171
203565,Patrick Christopher,1610612762,UTA,26.0,6-5,77,209,California,USA,Undrafted,Undrafted,Undrafted,4,1.5,1.5,0.0,-22.8,0.077,0.182,0.211,0.25,0.0
202335,Patrick Patterson,1610612761,TOR,26.0,6-9,81,235,Kentucky,USA,2010,1,14,81,8.0,5.3,1.9,5.3,0.066,0.169,0.13,0.568,0.108
201988,Patty Mills,1610612759,SAS,26.0,6-0,72,185,Saint Mary's (CA),Australia,2009,2,55,51,6.9,1.5,1.7,9.0,0.028,0.072,0.213,0.496,0.172
2200,Pau Gasol,1610612741,CHI,34.0,7-0,84,250,None,Spain,2001,1,3,78,18.5,11.8,2.7,3.0,0.091,0.267,0.244,0.55,0.142
202331,Paul George,1610612754,IND,25.0,6-9,81,220,Fresno State,USA,2010,1,10,6,8.8,3.7,1.0,7.0,0.051,0.189,0.327,0.492,0.122
200794,Paul Millsap,1610612737,ATL,30.0,6-8,80,253,Louisiana Tech,USA,2006,2,47,73,16.7,7.8,3.1,7.7,0.069,0.203,0.235,0.565,0.149
1718,Paul Pierce,1610612764,WAS,37.0,6-7,79,235,Kansas,USA,1998,1,10,73,11.9,4.0,2.0,5.0,0.027,0.147,0.197,0.58,0.115
203544,Pero Antic,1610612737,ATL,32.0,6-11,83,260,None,Macedonia,Undrafted,Undrafted,Undrafted,63,5.7,3.0,0.8,6.0,0.065,0.146,0.171,0.508,0.072
203103,Perry Jones,1610612760,OKC,23.0,6-11,83,235,Baylor,USA,2012,1,28,43,4.3,1.8,0.4,-9.4,0.01,0.116,0.156,0.459,0.046
203515,Phil Pressey,1610612738,BOS,24.0,5-11,71,175,Missouri,USA,Undrafted,Undrafted,Undrafted,50,3.5,1.6,2.3,0.7,0.024,0.124,0.175,0.453,0.3
203112,Quincy Acy,1610612752,NYK,24.0,6-7,79,240,Baylor,USA,2012,2,37,68,5.9,4.4,1.0,-8.0,0.067,0.2,0.155,0.533,0.091
203113,Quincy Miller,1610612765,DET,22.0,6-9,81,210,Baylor,USA,2012,2,38,10,2.9,2.0,0.8,14.8,0.035,0.133,0.167,0.338,0.092
202347,Quincy Pondexter,1610612740,NOP,27.0,6-7,79,220,Washington,USA,2010,1,26,75,7.2,2.6,1.3,0.1,0.034,0.09,0.139,0.55,0.08
200765,Rajon Rondo,1610612742,DAL,29.0,6-1,73,186,Kentucky,USA,2006,1,21,68,8.9,5.5,7.9,-1.2,0.039,0.161,0.194,0.448,0.393
201196,Ramon Sessions,1610612764,WAS,29.0,6-3,75,190,Nevada,USA,2007,2,56,64,6.3,2.3,2.8,-5.6,0.023,0.108,0.191,0.49,0.258
200751,Randy Foye,1610612743,DEN,31.0,6-4,76,213,Villanova,USA,2006,1,7,50,8.7,1.7,2.4,-4.7,0.009,0.08,0.194,0.51,0.176
2446,Rasual Butler,1610612764,WAS,35.0,6-7,79,215,La Salle,USA,2002,2,52,75,7.7,2.6,0.8,-1.6,0.02,0.119,0.178,0.531,0.067
203492,Ray McCallum,1610612758,SAC,23.0,6-3,75,190,Detroit Mercy,USA,2013,2,36,68,7.4,2.6,2.8,-8.9,0.04,0.099,0.178,0.496,0.21
101109,Raymond Felton,1610612742,DAL,30.0,6-1,73,205,North Carolina,USA,2005,1,5,29,3.7,0.9,1.4,-3.3,0.007,0.089,0.206,0.48,0.237
203493,Reggie Bullock,1610612756,PHX,24.0,6-7,79,205,North Carolina,USA,2013,1,25,36,1.9,1.4,0.2,-1.5,0.003,0.159,0.114,0.466,0.038
2501,Reggie Evans,1610612758,SAC,34.0,6-8,80,245,Iowa,USA,Undrafted,Undrafted,Undrafted,47,3.7,6.4,0.7,-4.4,0.149,0.323,0.129,0.49,0.065
202704,Reggie Jackson,1610612765,DET,25.0,6-3,75,208,Boston College,USA,2011,1,24,77,14.5,4.2,6.0,1.6,0.027,0.129,0.249,0.511,0.333
202130,Reggie Williams,1610612759,SAS,28.0,6-6,78,205,Virginia Military Institute,USA,Undrafted,Undrafted,Undrafted,20,1.9,0.9,0.5,-15.0,0.049,0.128,0.192,0.454,0.169
2210,Richard Jefferson,1610612742,DAL,34.0,6-7,79,234,Arizona,USA,2001,1,13,74,5.8,2.5,0.8,3.6,0.022,0.137,0.155,0.577,0.073
203495,Ricky Ledo,1610612752,NYK,22.0,6-7,79,195,Providence,USA,2013,2,43,17,5.3,2.1,1.1,-14.7,0.073,0.098,0.236,0.426,0.143
201937,Ricky Rubio,1610612750,MIN,24.0,6-4,76,192,None,Spain,2009,1,5,22,10.3,5.7,8.8,-1.6,0.029,0.167,0.196,0.452,0.422
203133,Robbie Hummel,1610612750,MIN,26.0,6-9,81,219,Purdue,USA,2012,2,58,45,4.4,3.0,0.6,-10.7,0.047,0.166,0.121,0.536,0.058
203496,Robert Covington,1610612755,PHI,24.0,6-9,81,215,Tennessee State,USA,Undrafted,Undrafted,Undrafted,70,13.5,4.5,1.5,-4.4,0.034,0.145,0.218,0.554,0.095
203135,Robert Sacre,1610612747,LAL,25.0,7-0,84,270,Gonzaga,Canada,2012,2,60,67,4.6,3.5,0.8,-2.6,0.082,0.143,0.15,0.449,0.076
201577,Robin Lopez,1610612757,POR,27.0,7-0,84,255,Stanford,USA,2008,1,15,59,9.6,6.7,0.9,4.7,0.128,0.123,0.156,0.574,0.05
203918,Rodney Hood,1610612762,UTA,22.0,6-8,80,215,Duke,USA,2014,1,23,50,8.7,2.3,1.7,3.3,0.01,0.115,0.196,0.529,0.136
201155,Rodney Stuckey,1610612754,IND,29.0,6-5,77,205,Eastern Washington,USA,2007,1,15,71,12.6,3.5,3.1,-0.7,0.021,0.121,0.234,0.528,0.2
101179,Ronnie Price,1610612747,LAL,31.0,6-2,74,190,Utah Valley,USA,Undrafted,Undrafted,Undrafted,43,5.1,1.6,3.8,-3.1,0.021,0.059,0.134,0.455,0.244
101142,Ronny Turiaf,1610612750,MIN,32.0,6-10,82,249,Gonzaga,France,2005,2,37,2,0.0,0.5,1.0,-14.3,0.0,0.071,0.0,0.0,0.167
201579,Roy Hibbert,1610612754,IND,28.0,7-2,86,290,Georgetown,USA,2008,1,17,76,10.6,7.1,1.1,-1.4,0.093,0.217,0.217,0.501,0.076
200752,Rudy Gay,1610612758,SAC,28.0,6-8,80,230,Connecticut,USA,2006,1,8,68,21.1,5.9,3.7,-2.3,0.048,0.141,0.268,0.556,0.185
203497,Rudy Gobert,1610612762,UTA,22.0,7-1,85,245,None,France,2013,1,27,82,8.4,9.5,1.3,1.2,0.142,0.266,0.14,0.627,0.087
203893,Russ Smith,1610612763,MEM,24.0,6-0,72,165,Louisville,USA,2014,2,47,12,2.5,0.5,0.7,10.4,0.015,0.078,0.251,0.488,0.216
201566,Russell Westbrook,1610612760,OKC,26.0,6-3,75,200,California-Los Angeles,USA,2008,1,4,67,28.1,7.3,8.6,4.1,0.059,0.167,0.372,0.536,0.43
201583,Ryan Anderson,1610612740,NOP,27.0,6-10,82,240,California,USA,2008,1,21,61,13.7,4.8,0.9,-1.9,0.071,0.128,0.23,0.524,0.054
200797,Ryan Hollins,1610612758,SAC,30.0,7-0,84,240,California-Los Angeles,USA,2006,2,50,46,3.0,2.2,0.3,-4.8,0.097,0.156,0.134,0.648,0.048
203527,Ryan Kelly,1610612747,LAL,24.0,6-11,83,230,Duke,USA,2013,2,48,52,6.4,2.8,1.8,-7.4,0.011,0.123,0.143,0.473,0.113
2223,Samuel Dalembert,1610612752,NYK,34.0,6-11,83,255,Seton Hall,Haiti,2001,1,26,32,4.0,5.3,0.9,-13.5,0.114,0.251,0.154,0.461,0.088
203930,Sean Kilpatrick,1610612750,MIN,25.0,6-4,76,210,Cincinnati,USA,Undrafted,Undrafted,Undrafted,4,5.5,1.5,1.0,7.3,0.02,0.094,0.151,0.506,0.082
2742,Sebastian Telfair,1610612760,OKC,29.0,6-0,72,170,None,USA,2004,1,13,16,8.4,1.9,2.8,-12.3,0.007,0.096,0.224,0.479,0.29
201586,Serge Ibaka,1610612760,OKC,25.0,6-10,82,245,None,Congo,2008,1,24,64,14.3,7.8,0.9,3.6,0.072,0.176,0.192,0.549,0.041
203508,Sergey Karasev,1610612751,BKN,21.0,6-7,79,208,None,Russia,2013,1,19,33,4.6,2.0,1.4,0.7,0.046,0.088,0.141,0.508,0.123
203552,Seth Curry,1610612756,PHX,24.0,6-2,74,185,Duke,USA,Undrafted,Undrafted,Undrafted,2,0.0,1.0,0.5,-22.5,0.0,0.4,0.178,0.0,0.2
203498,Shabazz Muhammad,1610612750,MIN,22.0,6-6,78,227,California-Los Angeles,USA,2013,1,14,38,13.5,4.1,1.2,-9.7,0.079,0.125,0.245,0.556,0.091
203894,Shabazz Napier,1610612748,MIA,23.0,6-1,73,175,Connecticut,USA,2014,1,24,51,5.1,2.2,2.5,-1.4,0.021,0.116,0.157,0.517,0.216
203499,Shane Larkin,1610612752,NYK,22.0,5-11,71,175,Miami (FL),USA,2013,1,18,76,6.2,2.3,3.0,-11.1,0.018,0.096,0.137,0.504,0.201
200769,Shannon Brown,1610612748,MIA,29.0,6-3,75,215,Michigan State,USA,2006,1,25,5,4.0,0.2,0.6,-5.4,0.0,0.014,0.145,0.482,0.049
2733,Shaun Livingston,1610612744,GSW,29.0,6-7,79,192,None,USA,2004,1,4,78,5.9,2.3,3.3,4.0,0.034,0.101,0.164,0.529,0.267
101183,Shavlik Randolph,1610612738,BOS,31.0,6-10,82,236,Duke,USA,Undrafted,Undrafted,Undrafted,21,1.1,1.8,0.2,-10.9,0.117,0.21,0.144,0.298,0.051
1890,Shawn Marion,1610612739,CLE,37.0,6-7,79,228,Nevada-Las Vegas,USA,1999,1,9,57,4.8,3.5,0.9,2.2,0.068,0.143,0.128,0.489,0.069
200761,Shawne Williams,1610612765,DET,29.0,6-10,82,230,Memphis,USA,2006,1,17,63,5.4,2.6,0.7,-4.8,0.04,0.148,0.152,0.537,0.068
203963,Shayne Whittington,1610612754,IND,24.0,6-11,83,250,Western Michigan,USA,Undrafted,Undrafted,Undrafted,20,2.9,1.5,0.3,2.9,0.103,0.198,0.247,0.547,0.094
202714,Shelvin Mack,1610612737,ATL,25.0,6-3,75,207,Butler,USA,2011,2,34,55,5.4,1.4,2.8,0.7,0.011,0.098,0.197,0.489,0.298
204021,Sim Bhullar,1610612758,SAC,22.0,7-5,89,360,New Mexico State,Canada,Undrafted,Undrafted,Undrafted,3,0.7,0.3,0.3,34.7,0.0,0.333,0.45,0.5,0.5
203524,Solomon Hill,1610612754,IND,24.0,6-7,79,225,Arizona,USA,2013,1,23,82,8.9,3.8,2.2,-3.6,0.033,0.115,0.161,0.507,0.121
203915,Spencer Dinwiddie,1610612765,DET,22.0,6-6,78,200,Colorado,USA,2014,2,38,34,4.3,1.4,3.1,-8.7,0.009,0.112,0.215,0.394,0.394
201150,Spencer Hawes,1610612746,LAC,27.0,7-1,85,245,Washington,USA,2007,1,10,73,5.8,3.5,1.2,-2.8,0.027,0.195,0.185,0.478,0.11
201939,Stephen Curry,1610612744,GSW,27.0,6-3,75,190,Davidson,USA,2009,1,7,80,23.8,4.3,7.7,17.0,0.024,0.113,0.283,0.638,0.358
2581,Steve Blake,1610612757,POR,35.0,6-3,75,172,Maryland,USA,2003,2,38,81,4.3,1.7,3.6,3.6,0.012,0.083,0.132,0.507,0.264
200779,Steve Novak,1610612760,OKC,31.0,6-10,82,225,Marquette,USA,2006,2,32,35,1.8,0.6,0.3,-19.6,0.01,0.11,0.133,0.554,0.088
203500,Steven Adams,1610612760,OKC,21.0,7-0,84,255,Pittsburgh,New Zealand,2013,1,12,70,7.7,7.5,0.9,0.2,0.124,0.198,0.144,0.549,0.056
203933,TJ Warren,1610612756,PHX,21.0,6-8,80,215,North Carolina State,USA,2014,1,14,40,6.1,2.1,0.6,-7.4,0.068,0.082,0.177,0.551,0.069
201959,Taj Gibson,1610612741,CHI,29.0,6-9,81,225,Southern California,USA,2009,1,26,62,10.3,6.4,1.1,1.8,0.107,0.149,0.177,0.545,0.071
204028,Tarik Black,1610612747,LAL,23.0,6-11,83,257,Kansas,USA,Undrafted,Undrafted,Undrafted,63,6.0,5.8,0.7,-2.8,0.131,0.229,0.141,0.583,0.059
2419,Tayshaun Prince,1610612765,DET,35.0,6-9,81,215,Kentucky,USA,2002,1,23,58,7.5,3.6,1.6,-4.8,0.041,0.127,0.153,0.504,0.109
203093,Terrence Jones,1610612745,HOU,23.0,6-9,81,255,Kentucky,USA,2012,1,18,33,11.7,6.7,1.1,5.3,0.098,0.163,0.187,0.567,0.067
203082,Terrence Ross,1610612761,TOR,24.0,6-7,79,195,Washington,USA,2012,1,8,82,9.8,2.8,1.0,1.1,0.018,0.106,0.184,0.519,0.063
200757,Thabo Sefolosha,1610612737,ATL,31.0,6-7,79,222,None,Switzerland,2006,1,13,52,5.3,4.3,1.4,10.3,0.063,0.193,0.147,0.506,0.116
201152,Thaddeus Young,1610612751,BKN,26.0,6-8,80,221,Georgia Tech,USA,2007,1,12,76,14.1,5.4,2.3,-4.4,0.058,0.136,0.214,0.507,0.118
203080,Thomas Robinson,1610612755,PHI,24.0,6-10,82,237,Kansas,USA,2012,1,5,54,5.7,5.6,0.6,-0.6,0.122,0.284,0.195,0.502,0.07
201168,Tiago Splitter,1610612759,SAS,30.0,6-11,83,245,None,Brazil,2007,1,28,52,8.2,4.8,1.5,12.4,0.101,0.172,0.183,0.601,0.11
1495,Tim Duncan,1610612759,SAS,39.0,6-11,83,250,Wake Forest,U.S. Virgin Islands,1997,1,1,77,13.9,9.1,3.0,7.0,0.089,0.266,0.223,0.56,0.166
204025,Tim Frazier,1610612757,POR,24.0,6-1,73,170,None,USA,Undrafted,Undrafted,Undrafted,11,5.2,2.5,5.5,-3.4,0.026,0.101,0.173,0.406,0.361
203501,Tim Hardaway Jr.,1610612752,NYK,23.0,6-6,78,210,Michigan,USA,2013,1,24,70,11.5,2.2,1.8,-10.8,0.008,0.101,0.235,0.512,0.134
202389,Timofey Mozgov,1610612739,CLE,28.0,7-1,85,250,None,Russia,Undrafted,Undrafted,Undrafted,81,9.7,7.3,0.7,4.8,0.112,0.207,0.167,0.594,0.04
202699,Tobias Harris,1610612753,ORL,22.0,6-9,81,235,Tennessee,USA,2011,1,19,68,17.1,6.3,1.8,-6.6,0.035,0.173,0.225,0.551,0.088
201962,Toney Douglas,1610612740,NOP,29.0,6-2,74,195,Florida State,USA,2009,1,29,12,4.3,1.8,2.0,5.0,0.015,0.13,0.187,0.45,0.214
2754,Tony Allen,1610612763,MEM,33.0,6-4,76,213,Oklahoma State,USA,2004,1,25,63,8.6,4.4,1.4,10.2,0.073,0.119,0.166,0.528,0.081
2225,Tony Parker,1610612759,SAS,33.0,6-2,74,185,None,France,2001,1,28,68,14.4,1.9,4.9,5.4,0.009,0.066,0.247,0.539,0.278
203503,Tony Snell,1610612741,CHI,23.0,6-7,79,200,New Mexico,USA,2013,1,20,72,6.0,2.4,0.9,2.8,0.024,0.109,0.142,0.55,0.068
203100,Tony Wroten,1610612755,PHI,22.0,6-6,78,205,Washington,USA,2012,1,25,30,16.9,2.9,5.2,-12.7,0.027,0.085,0.303,0.494,0.338
203315,Toure Murry,1610612764,WAS,25.0,6-5,77,195,Wichita State,USA,Undrafted,Undrafted,Undrafted,5,1.2,0.2,0.2,4.5,0.067,0.0,0.267,0.51,0.111
204037,Travis Wear,1610612752,NYK,24.0,6-10,82,225,California-Los Angeles,USA,Undrafted,Undrafted,Undrafted,51,3.9,2.1,0.8,-5.5,0.054,0.133,0.179,0.451,0.104
2772,Trevor Ariza,1610612745,HOU,29.0,6-8,80,215,California-Los Angeles,USA,2004,2,43,82,12.8,5.6,2.5,4.3,0.029,0.145,0.166,0.539,0.112
202344,Trevor Booker,1610612762,UTA,27.0,6-8,80,230,Clemson,USA,2010,1,23,79,7.2,5.0,1.1,0.9,0.105,0.192,0.181,0.536,0.093
203504,Trey Burke,1610612762,UTA,22.0,6-1,73,185,Michigan,USA,2013,1,9,76,12.8,2.7,4.3,-1.6,0.015,0.087,0.237,0.455,0.245
202684,Tristan Thompson,1610612739,CLE,24.0,6-9,81,238,Texas,Canada,2011,1,4,82,8.5,8.0,0.5,4.5,0.144,0.201,0.14,0.58,0.028
203584,Troy Daniels,1610612766,CHA,23.0,6-4,76,205,Virginia Commonwealth,USA,Undrafted,Undrafted,Undrafted,47,3.7,0.7,0.5,-12.4,0.02,0.074,0.209,0.515,0.111
201951,Ty Lawson,1610612743,DEN,27.0,5-11,71,195,North Carolina,USA,2009,1,18,75,15.2,3.1,9.6,-1.7,0.017,0.081,0.203,0.526,0.408
203898,Tyler Ennis,1610612749,MIL,20.0,6-3,75,175,Syracuse,Canada,2014,1,18,25,4.0,1.1,2.4,-8.6,0.019,0.074,0.201,0.395,0.26
203898,Tyler Ennis,1610612749,MIL,20.0,6-2,74,180,Syracuse,Canada,2014,1,18,8,2.8,0.9,1.8,-2.9,0.016,0.122,0.213,0.503,0.389
201946,Tyler Hansbrough,1610612761,TOR,29.0,6-9,81,250,North Carolina,USA,2009,1,13,74,3.6,3.6,0.3,10.5,0.12,0.188,0.107,0.597,0.029
204020,Tyler Johnson,1610612748,MIA,23.0,6-3,75,190,Fresno State,USA,Undrafted,Undrafted,Undrafted,32,5.9,2.5,1.3,-5.0,0.027,0.121,0.165,0.506,0.115
203092,Tyler Zeller,1610612738,BOS,25.0,7-0,84,253,North Carolina,USA,2012,1,17,82,10.2,5.7,1.4,-3.0,0.093,0.199,0.198,0.594,0.106
